22798;переулок 1й;{"name": "переулок 1й"}
22799;переходная;{"name": "переходная"}
22800;переходникова;{"name": "переходникова"}
22801;переходной;{"name": "переходной"}
22802;переходный;{"name": "переходный"}
22803;переходы;{"name": "переходы"}
22804;перещепинская;{"name": "перещепинская"}
22805;переяславская;{"name": "переяславская"}
22806;переяславский;{"name": "переяславский"}
22807;перинная;{"name": "перинная"}
22808;перламутровая;{"name": "перламутровая"}
22809;пермдорстрой;{"name": "пермдорстрой"}
22810;перминова;{"name": "перминова"}
22811;пермитина;{"name": "пермитина"}
22812;пермская;{"name": "пермская"}
22813;пермская 1я;{"name": "пермская 1я"}
22814;пермская 2я;{"name": "пермская 2я"}
22815;пермский;{"name": "пермский"}
22816;пермский карьер;{"name": "пермский карьер"}
22817;пермский овраг;{"name": "пермский овраг"}
22818;пермский 1й;{"name": "пермский 1й"}
22819;пермский 2й;{"name": "пермский 2й"}
22820;пермский 3й;{"name": "пермский 3й"}
22821;пермь;{"name": "пермь"}
22822;пермьберезники;{"name": "пермьберезники"}
22823;пермякова;{"name": "пермякова"}
22824;пермяковская;{"name": "пермяковская"}
22825;пермяцкая;{"name": "пермяцкая"}
22826;перова;{"name": "перова"}
22827;перова поля 1й;{"name": "перова поля 1й"}
22828;перова поля 2й;{"name": "перова поля 2й"}
22829;перова поля 3й;{"name": "перова поля 3й"}
22830;перовская;{"name": "перовская"}
22831;перовская 1я;{"name": "перовская 1я"}
22832;перовская 2я;{"name": "перовская 2я"}
22833;перовский;{"name": "перовский"}
22834;перовское;{"name": "перовское"}
22835;перовское шоссе;{"name": "перовское шоссе"}
22836;перовской;{"name": "перовской"}
22837;перронная;{"name": "перронная"}
22838;перронный;{"name": "перронный"}
22839;персиановская;{"name": "персиановская"}
22840;персиановский;{"name": "персиановский"}
22841;персидского;{"name": "персидского"}
22842;персиковая;{"name": "персиковая"}
22843;персиковый;{"name": "персиковый"}
22844;персиянова;{"name": "персиянова"}
22845;перская;{"name": "перская"}
22846;перспектива;{"name": "перспектива"}
22847;перспективная;{"name": "перспективная"}
22848;перспективы;{"name": "перспективы"}
22849;перттунена;{"name": "перттунена"}
22850;пертупиковый;{"name": "пертупиковый"}
22851;перуновский;{"name": "перуновский"}
22852;перфиловский;{"name": "перфиловский"}
22853;перфильева;{"name": "перфильева"}
22854;перхурово;{"name": "перхурово"}
22855;перхурьево;{"name": "перхурьево"}
22856;перхушково;{"name": "перхушково"}
22857;перцевка;{"name": "перцевка"}
22858;перчанкина;{"name": "перчанкина"}
22859;перчеваж;{"name": "перчеваж"}
22860;першина;{"name": "першина"}
22861;першино;{"name": "першино"}
22862;першинская;{"name": "першинская"}
22863;перьевая;{"name": "перьевая"}
22864;перьми;{"name": "перьми"}
22865;пер1й зеленый;{"name": "пер1й зеленый"}
22866;песенная;{"name": "песенная"}
22867;пескалинская;{"name": "пескалинская"}
22868;пескарева;{"name": "пескарева"}
22869;пескарский;{"name": "пескарский"}
22870;пески;{"name": "пески"}
22871;пески 1й;{"name": "пески 1й"}
22872;пески 1я;{"name": "пески 1я"}
22873;пески 2й;{"name": "пески 2й"}
22874;пески 3й;{"name": "пески 3й"}
22875;пески 4й;{"name": "пески 4й"}
22876;пескова;{"name": "пескова"}
22877;песковатка;{"name": "песковатка"}
22878;песковатская;{"name": "песковатская"}
22879;песковка;{"name": "песковка"}
22880;песковская;{"name": "песковская"}
22881;песковская 1я;{"name": "песковская 1я"}
22882;песковская 3я;{"name": "песковская 3я"}
22883;песковский;{"name": "песковский"}
22884;песковское;{"name": "песковское"}
22885;песок;{"name": "песок"}
22886;песоченская;{"name": "песоченская"}
22887;песоченский;{"name": "песоченский"}
22888;песоченский 1й;{"name": "песоченский 1й"}
22889;песочная;{"name": "песочная"}
22890;песочная 2я;{"name": "песочная 2я"}
22891;песочная 3я;{"name": "песочная 3я"}
22892;песочное;{"name": "песочное"}
22893;песочный;{"name": "песочный"}
22894;песочный карьер;{"name": "песочный карьер"}
22895;песочный 1й;{"name": "песочный 1й"}
22896;песочный 6й;{"name": "песочный 6й"}
22897;песочный 7й;{"name": "песочный 7й"}
22898;песочня;{"name": "песочня"}
22899;пестеля;{"name": "пестеля"}
22900;пестеля 1й;{"name": "пестеля 1й"}
22901;пестеля 1я;{"name": "пестеля 1я"}
22902;пестеля 2я;{"name": "пестеля 2я"}
22903;пестеля 4й;{"name": "пестеля 4й"}
22904;пестеля 6й;{"name": "пестеля 6й"}
22905;пестеревский;{"name": "пестеревский"}
22906;пестова;{"name": "пестова"}
22907;пестово;{"name": "пестово"}
22908;пестовская;{"name": "пестовская"}
22909;пестовский;{"name": "пестовский"}
22910;пестовы;{"name": "пестовы"}
22911;пестравский;{"name": "пестравский"}
22912;пестрая;{"name": "пестрая"}
22913;пестрецово;{"name": "пестрецово"}
22914;пестрецы;{"name": "пестрецы"}
22915;пестречинская;{"name": "пестречинская"}
22916;пестриково;{"name": "пестриково"}
22917;пестряково;{"name": "пестряково"}
22918;песчаная;{"name": "песчаная"}
22919;песчаная глинка;{"name": "песчаная глинка"}
22920;песчаная гора;{"name": "песчаная гора"}
22921;песчаная 1я;{"name": "песчаная 1я"}
22922;песчаная 2я;{"name": "песчаная 2я"}
22923;песчаная 3я;{"name": "песчаная 3я"}
22924;песчанка;{"name": "песчанка"}
22925;песчановка;{"name": "песчановка"}
22926;песчаное;{"name": "песчаное"}
22927;песчаное кольцо;{"name": "песчаное кольцо"}
22928;песчанокопская;{"name": "песчанокопская"}
22929;песчанокопское;{"name": "песчанокопское"}
22930;песчаноуметская;{"name": "песчаноуметская"}
22931;песчаноуметский;{"name": "песчаноуметский"}
22932;песчаный;{"name": "песчаный"}
22933;песчаный карьер;{"name": "песчаный карьер"}
22934;песчаный умет;{"name": "песчаный умет"}
22935;песчаный 1й;{"name": "песчаный 1й"}
22936;песчаный 2й;{"name": "песчаный 2й"}
22937;песчаный 6й;{"name": "песчаный 6й"}
22938;песчаный 8й;{"name": "песчаный 8й"}
22939;петелино;{"name": "петелино"}
22940;петелины сл;{"name": "петелины сл"}
22941;петербургская;{"name": "петербургская"}
22942;петербургское;{"name": "петербургское"}
22943;петербуржская;{"name": "петербуржская"}
22944;петергоф;{"name": "петергоф"}
22945;петергофская;{"name": "петергофская"}
22946;петергофское;{"name": "петергофское"}
22947;петерфельд;{"name": "петерфельд"}
22948;петина;{"name": "петина"}
22949;петлевая;{"name": "петлевая"}
22950;петлина;{"name": "петлина"}
22951;петлякова;{"name": "петлякова"}
22952;петра алабина;{"name": "петра алабина"}
22953;петра алексеева;{"name": "петра алексеева"}
22954;петра баранова;{"name": "петра баранова"}
22955;петра береснева;{"name": "петра береснева"}
22956;петра великого;{"name": "петра великого"}
22957;петра гончарова;{"name": "петра гончарова"}
22958;петра демина;{"name": "петра демина"}
22959;петра ермолаева;{"name": "петра ермолаева"}
22960;петра ильичева;{"name": "петра ильичева"}
22961;петра карцева;{"name": "петра карцева"}
22962;петра кожемяко;{"name": "петра кожемяко"}
22963;петра комарова;{"name": "петра комарова"}
22964;петра комлева;{"name": "петра комлева"}
22965;петра косенкова;{"name": "петра косенкова"}
22966;петра крепкова;{"name": "петра крепкова"}
22967;петра круглова;{"name": "петра круглова"}
22968;петра крюкова;{"name": "петра крюкова"}
22969;петра ломако;{"name": "петра ломако"}
22970;петра марценюка;{"name": "петра марценюка"}
22971;петра мерлина;{"name": "петра мерлина"}
22972;петра минакова;{"name": "петра минакова"}
22973;петра ненастина;{"name": "петра ненастина"}
22974;петра орешина;{"name": "петра орешина"}
22975;петра осминина;{"name": "петра осминина"}
22976;петра полушкина;{"name": "петра полушкина"}
22977;петра родыгина;{"name": "петра родыгина"}
22978;петра романова;{"name": "петра романова"}
22979;петра сазонова;{"name": "петра сазонова"}
22980;петра сидоренко;{"name": "петра сидоренко"}
22981;петра словцова;{"name": "петра словцова"}
22982;петра смородина;{"name": "петра смородина"}
22983;петра столыпина;{"name": "петра столыпина"}
22984;петра сумина;{"name": "петра сумина"}
22985;петра сухова;{"name": "петра сухова"}
22986;петра тарасова;{"name": "петра тарасова"}
22987;петра телушкина;{"name": "петра телушкина"}
22988;петра черкасова;{"name": "петра черкасова"}
22989;петра ширяева;{"name": "петра ширяева"}
22990;петра шитова;{"name": "петра шитова"}
22991;петра 1;{"name": "петра 1"}
22992;петракова;{"name": "петракова"}
22993;петраково;{"name": "петраково"}
22994;петрачкова;{"name": "петрачкова"}
22995;петрашевского;{"name": "петрашевского"}
22996;петренко;{"name": "петренко"}
22997;петрикова;{"name": "петрикова"}
22998;петрин;{"name": "петрин"}
22999;петрино;{"name": "петрино"}
23000;петрищева;{"name": "петрищева"}
23001;петрищева гора;{"name": "петрищева гора"}
23002;петрковский;{"name": "петрковский"}
23003;петрова;{"name": "петрова"}
23004;петрова дача;{"name": "петрова дача"}
23005;петрова слобода;{"name": "петрова слобода"}
23006;петроверигский;{"name": "петроверигский"}
23007;петровка;{"name": "петровка"}
23008;петровка мтс;{"name": "петровка мтс"}
23009;петрово;{"name": "петрово"}
23010;петроводальнее;{"name": "петроводальнее"}
23011;петровой;{"name": "петровой"}
23012;петровская;{"name": "петровская"}
23013;петровская коса;{"name": "петровская коса"}
23014;петровский;{"name": "петровский"}
23015;петровский мост;{"name": "петровский мост"}
23016;петровский 1й;{"name": "петровский 1й"}
23017;петровский 2й;{"name": "петровский 2й"}
23018;петровский 3й;{"name": "петровский 3й"}
23019;петровского;{"name": "петровского"}
23020;петровское;{"name": "петровское"}
23021;петровское поле;{"name": "петровское поле"}
23022;петроградская;{"name": "петроградская"}
23023;петродворецкая;{"name": "петродворецкая"}
23024;петрожицкого;{"name": "петрожицкого"}
23025;петрозаводская;{"name": "петрозаводская"}
23026;петрозаводский;{"name": "петрозаводский"}
23027;петрозаводское;{"name": "петрозаводское"}
23028;петрокаменская;{"name": "петрокаменская"}
23029;петропавловская;{"name": "петропавловская"}
23030;петропавловский;{"name": "петропавловский"}
23031;петропавловское;{"name": "петропавловское"}
23032;петросьяна;{"name": "петросьяна"}
23033;петрухина;{"name": "петрухина"}
23034;петрухино;{"name": "петрухино"}
23035;петрушко;{"name": "петрушко"}
23036;петряшова;{"name": "петряшова"}
23037;петуниной;{"name": "петуниной"}
23038;петухов;{"name": "петухов"}
23039;петухова;{"name": "петухова"}
23040;петухово;{"name": "петухово"}
23041;петушок;{"name": "петушок"}
23042;петушок сад;{"name": "петушок сад"}
23043;петялина;{"name": "петялина"}
23044;пехлец;{"name": "пехлец"}
23045;пехорка;{"name": "пехорка"}
23046;пехорская;{"name": "пехорская"}
23047;пехотинцев;{"name": "пехотинцев"}
23048;пехотная;{"name": "пехотная"}
23049;пехотный;{"name": "пехотный"}
23050;пехотный 1й;{"name": "пехотный 1й"}
23051;пехрапокровская;{"name": "пехрапокровская"}
23052;пехтина;{"name": "пехтина"}
23053;печати;{"name": "печати"}
23054;печатная;{"name": "печатная"}
23055;печатник;{"name": "печатник"}
23056;печатников;{"name": "печатников"}
23057;печатный;{"name": "печатный"}
23058;печенгская;{"name": "печенгская"}
23059;печенгское;{"name": "печенгское"}
23060;печенежская;{"name": "печенежская"}
23061;печера промзона;{"name": "печера промзона"}
23062;печерская;{"name": "печерская"}
23063;печерский;{"name": "печерский"}
23064;печерский съезд;{"name": "печерский съезд"}
23065;печерского;{"name": "печерского"}
23066;печеры сл;{"name": "печеры сл"}
23067;печетово;{"name": "печетово"}
23068;печникова;{"name": "печникова"}
23069;печорская;{"name": "печорская"}
23070;печорский;{"name": "печорский"}
23071;пешая;{"name": "пешая"}
23072;пешестрелецкая;{"name": "пешестрелецкая"}
23073;пешеходная;{"name": "пешеходная"}
23074;пешеходный;{"name": "пешеходный"}
23075;пешеходько;{"name": "пешеходько"}
23076;пешехонова;{"name": "пешехонова"}
23077;пешки;{"name": "пешки"}
23078;пешки  д;{"name": "пешки  д"}
23079;пешкова;{"name": "пешкова"}
23080;пешково;{"name": "пешково"}
23081;пещеровский;{"name": "пещеровский"}
23082;пжилино1;{"name": "пжилино1"}
23083;пжск горки1;{"name": "пжск горки1"}
23084;пжск усово плюс;{"name": "пжск усово плюс"}
23085;пз сигнал;{"name": "пз сигнал"}
23086;пивань;{"name": "пивань"}
23087;пивзавод;{"name": "пивзавод"}
23088;пивзаводской;{"name": "пивзаводской"}
23089;пивнева;{"name": "пивнева"}
23090;пивоваренная;{"name": "пивоваренная"}
23091;пивовариха;{"name": "пивовариха"}
23092;пивоварова;{"name": "пивоварова"}
23093;пивоварская;{"name": "пивоварская"}
23094;пивомана;{"name": "пивомана"}
23095;пивченкова;{"name": "пивченкова"}
23096;пигасовская;{"name": "пигасовская"}
23097;пигорева;{"name": "пигорева"}
23098;пигоревых;{"name": "пигоревых"}
23099;пикалова;{"name": "пикалова"}
23100;пиканово;{"name": "пиканово"}
23101;пикетная;{"name": "пикетная"}
23102;пикетный;{"name": "пикетный"}
23103;пикетный 1й;{"name": "пикетный 1й"}
23104;пикетный 2й;{"name": "пикетный 2й"}
23105;пикино;{"name": "пикино"}
23106;пикуля;{"name": "пикуля"}
23107;пилатовка;{"name": "пилатовка"}
23108;пилипченко;{"name": "пилипченко"}
23109;пилорама;{"name": "пилорама"}
23110;пилорамная;{"name": "пилорамная"}
23111;пилорамный;{"name": "пилорамный"}
23112;пилоставная;{"name": "пилоставная"}
23113;пилота;{"name": "пилота"}
23114;пилотажная;{"name": "пилотажная"}
23115;пилотная;{"name": "пилотная"}
23116;пилотный;{"name": "пилотный"}
23117;пилотный 1й;{"name": "пилотный 1й"}
23118;пилотов;{"name": "пилотов"}
23119;пилотская;{"name": "пилотская"}
23120;пилотский;{"name": "пилотский"}
23121;пильичева;{"name": "пильичева"}
23122;пильникова;{"name": "пильникова"}
23123;пильщиков;{"name": "пильщиков"}
23124;пилюгинское;{"name": "пилюгинское"}
23125;пимоненко;{"name": "пимоненко"}
23126;пинегина;{"name": "пинегина"}
23127;пинеровка рп;{"name": "пинеровка рп"}
23128;пинская;{"name": "пинская"}
23129;пинский;{"name": "пинский"}
23130;пиньгина;{"name": "пиньгина"}
23131;пионер;{"name": "пионер"}
23132;пионера;{"name": "пионера"}
23133;пионергорский;{"name": "пионергорский"}
23134;пионерлагерная;{"name": "пионерлагерная"}
23135;пионерная;{"name": "пионерная"}
23136;пионернская;{"name": "пионернская"}
23137;пионерный;{"name": "пионерный"}
23138;пионеров;{"name": "пионеров"}
23139;пионеров катэка;{"name": "пионеров катэка"}
23140;пионерская;{"name": "пионерская"}
23141;пионерская 1я;{"name": "пионерская 1я"}
23142;пионерская 2я;{"name": "пионерская 2я"}
23143;пионерскаявзбт;{"name": "пионерскаявзбт"}
23144;пионерский;{"name": "пионерский"}
23145;пионерский 1й;{"name": "пионерский 1й"}
23146;пионерский 2й;{"name": "пионерский 2й"}
23147;пионерский 3й;{"name": "пионерский 3й"}
23148;пионерстроя;{"name": "пионерстроя"}
23149;пионов;{"name": "пионов"}
23150;пионовая;{"name": "пионовая"}
23151;пирамидная;{"name": "пирамидная"}
23152;пиренейская;{"name": "пиренейская"}
23153;пиринемь;{"name": "пиринемь"}
23154;пиритная;{"name": "пиритная"}
23155;пирмагомедова;{"name": "пирмагомедова"}
23156;пировская;{"name": "пировская"}
23157;пировский;{"name": "пировский"}
23158;пирогова;{"name": "пирогова"}
23159;пирогова нг;{"name": "пирогова нг"}
23160;пироговка рзд;{"name": "пироговка рзд"}
23161;пироговская;{"name": "пироговская"}
23162;пироговский 1й;{"name": "пироговский 1й"}
23163;пироговский 2й;{"name": "пироговский 2й"}
23164;пирожкова;{"name": "пирожкова"}
23165;пиросмани;{"name": "пиросмани"}
23166;пирочинское;{"name": "пирочинское"}
23167;пирсовая;{"name": "пирсовая"}
23168;пирусского;{"name": "пирусского"}
23169;пирычкова;{"name": "пирычкова"}
23170;пирятинская;{"name": "пирятинская"}
23171;писарева;{"name": "писарева"}
23172;писаревка;{"name": "писаревка"}
23173;писаревская;{"name": "писаревская"}
23174;писаревский;{"name": "писаревский"}
23175;писателей;{"name": "писателей"}
23176;писательская;{"name": "писательская"}
23177;писательский;{"name": "писательский"}
23178;писемского;{"name": "писемского"}
23179;пискаревка;{"name": "пискаревка"}
23180;пискаревский;{"name": "пискаревский"}
23181;пискижева;{"name": "пискижева"}
23182;пискунова;{"name": "пискунова"}
23183;писмородина;{"name": "писмородина"}
23184;писцова;{"name": "писцова"}
23185;писцовая;{"name": "писцовая"}
23186;писцово;{"name": "писцово"}
23187;письменского;{"name": "письменского"}
23188;письяковское сп;{"name": "письяковское сп"}
23189;питео;{"name": "питео"}
23190;питерская;{"name": "питерская"}
23191;питерский;{"name": "питерский"}
23192;питомная;{"name": "питомная"}
23193;питомник;{"name": "питомник"}
23194;питомник амн;{"name": "питомник амн"}
23195;питомник 2й;{"name": "питомник 2й"}
23196;питомник 3й;{"name": "питомник 3й"}
23197;питомниковая;{"name": "питомниковая"}
23198;питомниковая 2я;{"name": "питомниковая 2я"}
23199;питомническая;{"name": "питомническая"}
23200;питомнический;{"name": "питомнический"}
23201;пихта;{"name": "пихта"}
23202;пихтинский;{"name": "пихтинский"}
23203;пихтовая;{"name": "пихтовая"}
23204;пихтовая1;{"name": "пихтовая1"}
23205;пихтовый;{"name": "пихтовый"}
23206;пихтовый мыс;{"name": "пихтовый мыс"}
23207;пихтовый 2й;{"name": "пихтовый 2й"}
23208;пихтулинская;{"name": "пихтулинская"}
23209;пичкиряево;{"name": "пичкиряево"}
23210;пичуга;{"name": "пичуга"}
23211;пичугина;{"name": "пичугина"}
23212;пичугино;{"name": "пичугино"}
23213;пичугиной;{"name": "пичугиной"}
23214;пичугинский;{"name": "пичугинский"}
23215;пишувалова;{"name": "пишувалова"}
23216;пищевая;{"name": "пищевая"}
23217;пищевик;{"name": "пищевик"}
23218;пищевиков;{"name": "пищевиков"}
23219;пищевой;{"name": "пищевой"}
23220;пк газовик;{"name": "пк газовик"}
23221;пк лпх сад;{"name": "пк лпх сад"}
23222;пк ригель сад;{"name": "пк ригель сад"}
23223;пк тиз внуково;{"name": "пк тиз внуково"}
23224;пкатыгина;{"name": "пкатыгина"}
23225;пкво хозяин;{"name": "пкво хозяин"}
23226;пкго борисово;{"name": "пкго борисово"}
23227;пкировский;{"name": "пкировский"}
23228;пклюквенное;{"name": "пклюквенное"}
23229;пкоммуны;{"name": "пкоммуны"}
23230;пкорчагина;{"name": "пкорчагина"}
23231;пкп согласие;{"name": "пкп согласие"}
23232;пкрасный пахарь;{"name": "пкрасный пахарь"}
23233;пку 24мнпп вп;{"name": "пку 24мнпп вп"}
23234;пл авиатор;{"name": "пл авиатор"}
23235;пл к маркса;{"name": "пл к маркса"}
23236;пл ленина;{"name": "пл ленина"}
23237;пл морозова;{"name": "пл морозова"}
23238;пл сосенки;{"name": "пл сосенки"}
23239;пл тимуровец нп;{"name": "пл тимуровец нп"}
23240;плавильщиков;{"name": "плавильщиков"}
23241;плавни;{"name": "плавни"}
23242;плавниковая;{"name": "плавниковая"}
23243;плавницкий;{"name": "плавницкий"}
23244;плавный;{"name": "плавный"}
23245;плаврова;{"name": "плаврова"}
23246;плавск;{"name": "плавск"}
23247;плавский;{"name": "плавский"}
23248;плакидина;{"name": "плакидина"}
23249;плаксина;{"name": "плаксина"}
23250;пламя;{"name": "пламя"}
23251;пламя революции;{"name": "пламя революции"}
23252;пламя1;{"name": "пламя1"}
23253;пландина;{"name": "пландина"}
23254;планеристов;{"name": "планеристов"}
23255;планерная;{"name": "планерная"}
23256;планерная 2я;{"name": "планерная 2я"}
23257;планерный;{"name": "планерный"}
23258;планерный 1й;{"name": "планерный 1й"}
23259;планерный 2й;{"name": "планерный 2й"}
23260;планерный 3й;{"name": "планерный 3й"}
23261;планерный 4й;{"name": "планерный 4й"}
23262;планерный 5й;{"name": "планерный 5й"}
23263;планерный 6й;{"name": "планерный 6й"}
23264;планета;{"name": "планета"}
23265;планетарная;{"name": "планетарная"}
23266;планетная;{"name": "планетная"}
23267;планетный;{"name": "планетный"}
23268;планетный 1й;{"name": "планетный 1й"}
23269;планетный 2й;{"name": "планетный 2й"}
23270;планировочная;{"name": "планировочная"}
23271;планировочный;{"name": "планировочный"}
23272;плановая;{"name": "плановая"}
23273;плановый;{"name": "плановый"}
23274;планская;{"name": "планская"}
23275;плант;{"name": "плант"}
23276;плантационная;{"name": "плантационная"}
23277;плантационный;{"name": "плантационный"}
23278;пластик;{"name": "пластик"}
23279;пластова;{"name": "пластова"}
23280;пластовая;{"name": "пластовая"}
23281;пластская;{"name": "пластская"}
23282;пластуновская;{"name": "пластуновская"}
23283;пластунская;{"name": "пластунская"}
23284;пластунский 2й;{"name": "пластунский 2й"}
23285;платановая;{"name": "платановая"}
23286;платановый;{"name": "платановый"}
23287;платина;{"name": "платина"}
23288;платная;{"name": "платная"}
23289;платнировская;{"name": "платнировская"}
23290;платнировский;{"name": "платнировский"}
23291;платова;{"name": "платова"}
23292;платовская;{"name": "платовская"}
23293;платовский;{"name": "платовский"}
23294;платона кляты;{"name": "платона кляты"}
23295;платонова;{"name": "платонова"}
23296;платоновская;{"name": "платоновская"}
23297;платуново;{"name": "платуново"}
23298;платформа 109;{"name": "платформа 109"}
23299;платформа 3307;{"name": "платформа 3307"}
23300;платформа 6;{"name": "платформа 6"}
23301;платформа 69й;{"name": "платформа 69й"}
23302;плахина;{"name": "плахина"}
23303;плахино;{"name": "плахино"}
23304;плахова;{"name": "плахова"}
23305;плахотного;{"name": "плахотного"}
23306;плдраверта;{"name": "плдраверта"}
23307;племзавод;{"name": "племзавод"}
23308;племзаводская;{"name": "племзаводская"}
23309;племхозский;{"name": "племхозский"}
23310;пленкина;{"name": "пленкина"}
23311;плесецкая;{"name": "плесецкая"}
23312;плесс;{"name": "плесс"}
23313;плесская;{"name": "плесская"}
23314;плетешковский;{"name": "плетешковский"}
23315;плетнева;{"name": "плетнева"}
23316;плетневская;{"name": "плетневская"}
23317;плетниковка;{"name": "плетниковка"}
23318;плеханова;{"name": "плеханова"}
23319;плеханова 1й;{"name": "плеханова 1й"}
23320;плеханова 2й;{"name": "плеханова 2й"}
23321;плеханова 2я;{"name": "плеханова 2я"}
23322;плеханова 3й;{"name": "плеханова 3й"}
23323;плеханово;{"name": "плеханово"}
23324;плехановская;{"name": "плехановская"}
23325;плехановский;{"name": "плехановский"}
23326;плешакова;{"name": "плешакова"}
23327;плешкова;{"name": "плешкова"}
23328;плещеева;{"name": "плещеева"}
23329;плещеевская;{"name": "плещеевская"}
23330;плиева;{"name": "плиева"}
23331;плиева иа;{"name": "плиева иа"}
23332;плитная;{"name": "плитная"}
23333;пллюпаева;{"name": "пллюпаева"}
23334;пловдивская;{"name": "пловдивская"}
23335;плодовая;{"name": "плодовая"}
23336;плодовое;{"name": "плодовое"}
23337;плодовоягодная;{"name": "плодовоягодная"}
23338;плодовоягодный;{"name": "плодовоягодный"}
23339;плодовый;{"name": "плодовый"}
23340;плодопитомник;{"name": "плодопитомник"}
23341;плодородия;{"name": "плодородия"}
23342;плодородная;{"name": "плодородная"}
23343;плодородный;{"name": "плодородный"}
23344;плодосовхозный;{"name": "плодосовхозный"}
23345;плодоягодная;{"name": "плодоягодная"}
23346;плосково;{"name": "плосково"}
23347;плотава;{"name": "плотава"}
23348;плотина гэс;{"name": "плотина гэс"}
23349;плотинка;{"name": "плотинка"}
23350;плотинная;{"name": "плотинная"}
23351;плотинный;{"name": "плотинный"}
23352;плоткина;{"name": "плоткина"}
23353;плотников;{"name": "плотников"}
23354;плотников 1й х;{"name": "плотников 1й х"}
23355;плотникова;{"name": "плотникова"}
23356;плотниковой;{"name": "плотниковой"}
23357;плотницкая;{"name": "плотницкая"}
23358;плотничная;{"name": "плотничная"}
23359;плотничный;{"name": "плотничный"}
23360;плотничный 1й;{"name": "плотничный 1й"}
23361;плотничный 2й;{"name": "плотничный 2й"}
23362;площадка;{"name": "площадка"}
23363;площадка 17;{"name": "площадка 17"}
23364;площадка 26;{"name": "площадка 26"}
23365;площадная;{"name": "площадная"}
23366;площадный;{"name": "площадный"}
23367;площадь;{"name": "площадь"}
23368;площадь волкова;{"name": "площадь волкова"}
23369;площадь ленина;{"name": "площадь ленина"}
23370;площадь мира;{"name": "площадь мира"}
23371;площадь победы;{"name": "площадь победы"}
23372;площадь свободы;{"name": "площадь свободы"}
23373;площадь советов;{"name": "площадь советов"}
23374;площадь труда;{"name": "площадь труда"}
23375;площадь 1 мая;{"name": "площадь 1 мая"}
23376;площанская;{"name": "площанская"}
23377;плреволюции;{"name": "плреволюции"}
23378;плугина;{"name": "плугина"}
23379;плужная;{"name": "плужная"}
23380;плумумбы;{"name": "плумумбы"}
23381;плуталова;{"name": "плуталова"}
23382;плутона;{"name": "плутона"}
23383;плысюка;{"name": "плысюка"}
23384;плюсково;{"name": "плюсково"}
23385;плюснина;{"name": "плюснина"}
23386;плюстовская;{"name": "плюстовская"}
23387;плюхино;{"name": "плюхино"}
23388;плющева;{"name": "плющева"}
23389;плющиха;{"name": "плющиха"}
23390;плющихи 1й;{"name": "плющихи 1й"}
23391;плющихинский;{"name": "плющихинский"}
23392;пляжевая;{"name": "пляжевая"}
23393;пляжевый;{"name": "пляжевый"}
23394;пляжная;{"name": "пляжная"}
23395;пляжный;{"name": "пляжный"}
23396;плякина ав;{"name": "плякина ав"}
23397;плясова;{"name": "плясова"}
23398;плясункова;{"name": "плясункова"}
23399;пмазепы;{"name": "пмазепы"}
23400;пмаркова;{"name": "пмаркова"}
23401;пмолодежный;{"name": "пмолодежный"}
23402;пморозова;{"name": "пморозова"}
23403;пмпетрушина;{"name": "пмпетрушина"}
23404;пмяшенина;{"name": "пмяшенина"}
23405;пнабаимовой;{"name": "пнабаимовой"}
23406;пновый;{"name": "пновый"}
23407;пносипова;{"name": "пносипова"}
23408;по координатам;{"name": "по координатам"}
23409;по сенцово;{"name": "по сенцово"}
23410;по флоту;{"name": "по флоту"}
23411;побегаева;{"name": "побегаева"}
23412;побегайло;{"name": "побегайло"}
23413;побед;{"name": "побед"}
23414;победа;{"name": "победа"}
23415;победа терл;{"name": "победа терл"}
23416;победителей;{"name": "победителей"}
23417;победитель;{"name": "победитель"}
23418;победная;{"name": "победная"}
23419;победный;{"name": "победный"}
23420;победы;{"name": "победы"}
23421;победы бульвар;{"name": "победы бульвар"}
23422;победы парк;{"name": "победы парк"}
23423;победы проспект;{"name": "победы проспект"}
23424;победы спуск;{"name": "победы спуск"}
23425;победы 1й;{"name": "победы 1й"}
23426;победы 2й;{"name": "победы 2й"}
23427;победы 20;{"name": "победы 20"}
23428;победы 3яица;{"name": "победы 3яица"}
23429;победысофийская;{"name": "победысофийская"}
23430;побежимова;{"name": "побежимова"}
23431;побочинская;{"name": "побочинская"}
23432;побратимов;{"name": "побратимов"}
23433;поваренкина;{"name": "поваренкина"}
23434;поваренный лог;{"name": "поваренный лог"}
23435;поваровка;{"name": "поваровка"}
23436;поварская;{"name": "поварская"}
23437;поварской;{"name": "поварской"}
23438;поведники;{"name": "поведники"}
23439;повенецкая;{"name": "повенецкая"}
23440;поветкина;{"name": "поветкина"}
23441;поветкинский;{"name": "поветкинский"}
23442;поволжское;{"name": "поволжское"}
23443;поволжье;{"name": "поволжье"}
23444;поворинская;{"name": "поворинская"}
23445;поворот 605;{"name": "поворот 605"}
23446;поворотная;{"name": "поворотная"}
23447;поворотникова;{"name": "поворотникова"}
23448;поворотный;{"name": "поворотный"}
23449;повракульская;{"name": "повракульская"}
23450;повстанческая;{"name": "повстанческая"}
23451;погарская;{"name": "погарская"}
23452;погода;{"name": "погода"}
23453;погодаева;{"name": "погодаева"}
23454;погодин;{"name": "погодин"}
23455;погодина;{"name": "погодина"}
23456;погодино;{"name": "погодино"}
